order_id,order_date,store_location,lens_type,lens_index,power,coating,frame_type,inventory_available,current_stage,sla_hours,time_in_stage_hours,total_processing_hours,qc_failed,reorder_required,delay_reason,delayed
8580,2024-07-20,Mumbai,Bifocal,1.56,1.32,UV Protection,Sports,0,Assembly,96,48,129,0,0,Inventory Shortage,1
8581,2025-01-07,Chennai,Progressive,1.56,-4.4,UV Protection,Full Rim,1,Coating,120,52,134,0,0,,0
8582,2026-04-02,Bangalore,Single Vision,1.6,-5.08,Photochromic,Half Rim,1,Order Placed,48,64,37,0,0,,0
8583,2025-07-03,Bangalore,Single Vision,1.74,-3.74,Anti Glare,Rimless,1,QC,48,17,78,0,0,,0
8584,2026-02-19,Hyderabad,Bifocal,1.56,-5.12,Anti Glare,Half Rim,1,Coating,96,51,55,0,0,,0
8585,2025-07-14,Mumbai,Single Vision,1.74,5.97,Anti Glare,Full Rim,1,Lens Cutting,48,28,55,1,1,Machine Downtime,1
8586,2025-01-17,Mumbai,Single Vision,1.6,-2.29,Anti Glare,Rimless,1,Coating,48,46,62,0,0,,0
8587,2025-10-05,Delhi,Bifocal,1.74,-1.19,Anti Glare,Sports,1,Lens Cutting,96,17,50,0,0,,0
8588,2025-11-29,Chennai,Progressive,1.5,1.85,UV Protection,Sports,1,Coating,120,39,104,0,0,,0
8589,2024-07-08,Chennai,Bifocal,1.74,-0.1,UV Protection,Rimless,1,Assembly,96,72,145,0,0,,0
8590,2025-03-25,Bangalore,Bifocal,1.5,-2.2,Photochromic,Aviator,0,QC,96,44,99,0,0,QC Failure,1
8591,2025-09-21,Bangalore,Bifocal,1.56,-3.08,UV Protection,Full Rim,1,Order Placed,96,34,141,0,0,,0
8592,2025-05-05,Chennai,Progressive,1.5,-2.85,Photochromic,Full Rim,1,Prescription Verification,120,63,85,0,0,,0
8593,2024-10-22,Hyderabad,High Index,1.5,-0.27,Anti Glare,Sports,0,Assembly,168,15,187,0,0,QC Failure,1
8594,2025-09-17,Hyderabad,Single Vision,1.6,-2.32,UV Protection,Half Rim,1,Order Placed,48,36,79,0,0,,0
8595,2025-05-13,Hyderabad,Progressive,1.6,1.87,Photochromic,Aviator,1,Coating,120,47,206,0,0,,0
8596,2025-10-20,Mumbai,Single Vision,1.74,-4.18,UV Protection,Full Rim,1,Packing,48,36,79,0,0,,0
8597,2025-12-19,Chennai,Single Vision,1.5,-7.3,UV Protection,Full Rim,1,Prescription Verification,48,71,47,0,0,,0
8598,2025-05-07,Mumbai,Progressive,1.56,-1.79,Anti Glare,Full Rim,1,Assembly,120,5,164,0,0,,0
8599,2026-02-25,Hyderabad,Single Vision,1.6,3.06,Blue Cut,Sports,1,Coating,48,59,80,0,0,,0
8600,2025-08-31,Bangalore,Single Vision,1.56,-7.93,Blue Cut,Rimless,1,Shipped,48,64,75,0,0,,0
8601,2025-04-06,Bangalore,Single Vision,1.74,2.86,Photochromic,Full Rim,1,Delivered,48,53,80,0,0,,0
8602,2025-07-29,Hyderabad,Single Vision,1.56,-2.11,Anti Glare,Sports,1,Prescription Verification,48,25,40,0,0,,0
8603,2025-09-27,Hyderabad,Single Vision,1.67,-1.4,Anti Glare,Full Rim,1,Coating,48,58,32,0,0,,0
8604,2025-01-30,Bangalore,Progressive,1.74,-3.46,Blue Cut,Rimless,1,Packing,120,32,188,0,0,,0
8605,2024-10-30,Delhi,Single Vision,1.56,3.66,Photochromic,Sports,0,Lens Cutting,48,14,35,1,1,Machine Downtime,1
8606,2024-07-03,Delhi,Single Vision,1.56,5.71,Blue Cut,Full Rim,1,Prescription Verification,48,72,66,0,0,,0
8607,2025-06-10,Bangalore,Bifocal,1.6,1.81,UV Protection,Half Rim,1,Order Placed,96,42,78,1,1,,0
8608,2025-08-12,Mumbai,Single Vision,1.74,-2.35,Photochromic,Half Rim,1,Coating,48,52,70,1,1,Logistics Delay,1
8609,2025-11-19,Chennai,Bifocal,1.56,-6.08,Anti Glare,Aviator,1,QC,96,54,137,0,0,,0
8610,2026-02-20,Delhi,Single Vision,1.5,-3.68,UV Protection,Aviator,1,Assembly,48,21,29,0,0,,0
8611,2024-12-24,Mumbai,Progressive,1.67,-3.72,Photochromic,Half Rim,1,Shipped,120,53,184,0,0,,0
8612,2024-11-27,Mumbai,Single Vision,1.6,-4.61,Anti Glare,Sports,1,Shipped,48,27,24,0,0,,0
8613,2024-06-13,Chennai,Single Vision,1.5,-4.1,Anti Glare,Full Rim,1,QC,48,38,24,0,0,,0
8614,2025-04-22,Hyderabad,Single Vision,1.67,-1.79,Photochromic,Half Rim,1,Order Placed,48,64,71,0,0,,0
8615,2026-05-06,Mumbai,Single Vision,1.56,0.4,Blue Cut,Aviator,1,Packing,48,12,76,1,1,Inventory Shortage,1
8616,2024-12-03,Hyderabad,Progressive,1.5,4.9,UV Protection,Rimless,0,Packing,120,25,210,0,0,Supplier Delay,1
8617,2026-05-15,Hyderabad,Progressive,1.67,-4.66,UV Protection,Aviator,0,Prescription Verification,120,41,141,0,0,Logistics Delay,1
8618,2024-06-19,Bangalore,Single Vision,1.67,-5.07,Anti Glare,Half Rim,1,Coating,48,57,48,0,0,,0
8619,2025-10-08,Mumbai,Bifocal,1.67,3.72,UV Protection,Full Rim,1,Lens Cutting,96,39,95,0,0,,0
8620,2025-10-21,Hyderabad,Single Vision,1.67,-0.93,Anti Glare,Rimless,1,Packing,48,18,44,0,0,,0
8621,2026-03-23,Bangalore,Single Vision,1.6,-6.87,Photochromic,Rimless,1,Order Placed,48,23,78,0,0,,0
8622,2025-02-08,Bangalore,Progressive,1.67,5.36,Anti Glare,Half Rim,1,Coating,120,47,143,0,0,,0
8623,2025-03-30,Chennai,Progressive,1.67,-0.24,UV Protection,Full Rim,1,Prescription Verification,120,3,87,0,0,,0
8624,2026-05-04,Bangalore,Progressive,1.74,2.76,Photochromic,Sports,1,Prescription Verification,120,17,85,0,0,,0
8625,2025-07-12,Delhi,Bifocal,1.56,-5.01,UV Protection,Aviator,1,Coating,96,62,150,0,0,,0
8626,2026-04-17,Bangalore,Single Vision,1.6,-3.9,UV Protection,Half Rim,1,Prescription Verification,48,34,71,0,0,,0
8627,2024-09-08,Delhi,Single Vision,1.67,-2.9,UV Protection,Full Rim,1,Delivered,48,50,43,0,0,,0
8628,2025-02-11,Delhi,Single Vision,1.6,5.51,Anti Glare,Half Rim,1,Lens Cutting,48,6,58,1,1,Logistics Delay,1
8629,2024-06-15,Bangalore,Progressive,1.74,-4.21,Photochromic,Rimless,1,Shipped,120,47,62,0,0,,0
8630,2024-08-01,Delhi,Single Vision,1.56,-3.67,Anti Glare,Aviator,1,Coating,48,10,73,0,0,,0
8631,2025-12-06,Bangalore,Single Vision,1.5,-6.29,Anti Glare,Half Rim,1,Delivered,48,36,26,0,0,,0
8632,2026-05-21,Chennai,Bifocal,1.74,-2.79,Photochromic,Half Rim,1,Coating,96,46,149,0,0,,0
8633,2025-04-25,Delhi,Single Vision,1.6,4.6,Anti Glare,Aviator,1,Order Placed,48,26,66,1,1,Logistics Delay,1
8634,2025-12-07,Chennai,Single Vision,1.56,4.72,UV Protection,Half Rim,1,Packing,48,6,33,0,0,,0
8635,2025-08-08,Delhi,Progressive,1.5,-0.46,Blue Cut,Sports,1,Prescription Verification,120,70,98,0,0,,0
8636,2026-02-16,Bangalore,Single Vision,1.74,-2.65,UV Protection,Sports,1,Delivered,48,45,42,0,0,,0
8637,2026-02-27,Chennai,Single Vision,1.56,-3.47,UV Protection,Rimless,1,Assembly,48,46,86,1,1,Machine Downtime,1
8638,2025-04-14,Bangalore,Single Vision,1.56,1.83,Anti Glare,Aviator,1,Lens Cutting,48,56,76,0,0,,0
8639,2025-07-14,Bangalore,High Index,1.6,0.53,Photochromic,Aviator,0,Assembly,168,68,177,0,0,QC Failure,1
8640,2025-08-05,Bangalore,Single Vision,1.5,5.14,Anti Glare,Half Rim,1,QC,48,35,54,0,0,,0
8641,2025-08-13,Mumbai,Progressive,1.74,0.6,UV Protection,Aviator,1,Order Placed,120,5,173,0,0,,0
8642,2024-11-01,Chennai,Single Vision,1.67,3.9,Blue Cut,Half Rim,1,Coating,48,53,74,0,0,,0
8643,2024-07-27,Delhi,Single Vision,1.5,2.33,Anti Glare,Half Rim,1,Shipped,48,68,69,0,0,,0
8644,2026-03-16,Bangalore,Progressive,1.67,-2.3,Photochromic,Rimless,0,Order Placed,120,8,94,0,0,,0
8645,2025-09-29,Delhi,Progressive,1.6,-4.13,Anti Glare,Full Rim,1,Packing,120,24,100,0,0,,0
8646,2024-07-07,Chennai,Bifocal,1.74,-2.96,Photochromic,Half Rim,0,Lens Cutting,96,9,81,0,0,,0
8647,2025-01-05,Mumbai,Single Vision,1.67,-2.05,Blue Cut,Sports,1,Order Placed,48,63,31,1,1,,0
8648,2026-02-28,Mumbai,Single Vision,1.67,3.3,Blue Cut,Aviator,1,Shipped,48,6,38,0,0,,0
8649,2026-02-15,Hyderabad,Bifocal,1.6,-2.42,Blue Cut,Aviator,1,Delivered,96,45,58,0,0,,0
8650,2025-12-21,Hyderabad,Progressive,1.5,0.37,Anti Glare,Sports,1,Coating,120,10,107,0,0,,0
8651,2024-09-09,Hyderabad,Progressive,1.56,2.34,Blue Cut,Full Rim,1,QC,120,61,75,0,0,,0
8652,2025-06-01,Bangalore,Progressive,1.67,-4.77,Photochromic,Rimless,1,Lens Cutting,120,10,168,0,0,,0
8653,2025-06-25,Hyderabad,Single Vision,1.56,0.68,UV Protection,Rimless,1,Order Placed,48,45,45,0,0,,0
8654,2026-02-21,Hyderabad,Single Vision,1.6,-5.46,UV Protection,Rimless,0,Coating,48,52,66,0,0,Inventory Shortage,1
8655,2024-09-13,Delhi,Progressive,1.5,-6.9,Anti Glare,Full Rim,0,Prescription Verification,120,5,123,0,0,Logistics Delay,1
8656,2024-09-09,Chennai,Progressive,1.67,2.15,Photochromic,Half Rim,1,Assembly,120,41,177,1,1,Inventory Shortage,1
8657,2026-05-31,Bangalore,Progressive,1.5,-0.74,Blue Cut,Aviator,0,Packing,120,2,80,0,0,,0
8658,2025-08-21,Mumbai,Bifocal,1.74,5.04,Photochromic,Half Rim,0,Shipped,96,53,145,0,0,Machine Downtime,1
8659,2025-12-24,Delhi,Single Vision,1.6,-2.68,UV Protection,Rimless,1,Assembly,48,63,40,0,0,,0
8660,2024-09-30,Chennai,Progressive,1.67,-0.08,Photochromic,Full Rim,1,Delivered,120,65,168,0,0,,0
8661,2025-01-20,Bangalore,Single Vision,1.67,2.35,Photochromic,Half Rim,1,Shipped,48,38,29,0,0,,0
8662,2025-02-06,Delhi,Bifocal,1.67,-0.41,Anti Glare,Aviator,0,QC,96,70,168,1,1,Logistics Delay,1
8663,2025-04-08,Delhi,Bifocal,1.67,-0.47,Photochromic,Rimless,1,QC,96,33,60,0,0,,0
8664,2025-07-07,Hyderabad,Single Vision,1.5,-4.79,UV Protection,Sports,1,Lens Cutting,48,72,61,0,0,,0
8665,2024-10-26,Mumbai,Single Vision,1.74,-4.21,Blue Cut,Full Rim,1,Packing,48,53,26,0,0,,0
8666,2024-12-25,Delhi,Progressive,1.5,-5.68,Photochromic,Rimless,1,Delivered,120,28,99,0,0,,0
8667,2025-10-21,Delhi,Bifocal,1.5,4.25,Anti Glare,Half Rim,0,Shipped,96,43,66,0,0,,0
8668,2026-02-28,Hyderabad,Single Vision,1.5,1.23,Anti Glare,Sports,1,Delivered,48,45,50,0,0,,0
8669,2024-08-20,Delhi,High Index,1.67,-2.73,UV Protection,Full Rim,1,Lens Cutting,168,50,261,0,0,,0
8670,2024-07-21,Mumbai,Progressive,1.5,-3.85,Blue Cut,Aviator,1,Lens Cutting,120,2,148,0,0,,0
8671,2024-07-18,Bangalore,Bifocal,1.74,-6.72,Photochromic,Sports,0,Prescription Verification,96,52,164,0,0,Inventory Shortage,1
8672,2025-07-13,Mumbai,Single Vision,1.5,-1.19,UV Protection,Sports,1,Assembly,48,3,29,0,0,,0
8673,2025-10-26,Bangalore,Single Vision,1.5,-2.33,Blue Cut,Sports,1,Assembly,48,31,63,1,1,Supplier Delay,1
8674,2026-05-19,Mumbai,Progressive,1.6,0.85,Anti Glare,Sports,0,QC,120,36,204,0,0,QC Failure,1
8675,2025-03-25,Bangalore,Progressive,1.56,-3.79,Anti Glare,Half Rim,1,Coating,120,5,216,0,0,,0
8676,2025-07-04,Mumbai,Progressive,1.67,0.26,Photochromic,Half Rim,1,QC,120,13,186,0,0,,0
8677,2024-09-25,Hyderabad,Progressive,1.5,3.26,UV Protection,Sports,0,QC,120,23,200,0,0,Logistics Delay,1
8678,2026-04-10,Delhi,High Index,1.6,0.16,Photochromic,Aviator,0,Assembly,168,63,296,0,0,Supplier Delay,1
8679,2025-02-14,Hyderabad,Single Vision,1.67,3.83,Blue Cut,Full Rim,1,Prescription Verification,48,37,25,0,0,,0
8680,2026-01-07,Delhi,Single Vision,1.67,-6.42,Photochromic,Aviator,1,Prescription Verification,48,71,78,0,0,,0
8681,2025-09-26,Chennai,Single Vision,1.6,-5.48,Photochromic,Aviator,1,QC,48,7,60,0,0,,0
8682,2024-11-16,Bangalore,Bifocal,1.56,3.84,Blue Cut,Half Rim,1,QC,96,70,126,0,0,,0
8683,2025-09-10,Hyderabad,Single Vision,1.74,-4.62,UV Protection,Rimless,1,Delivered,48,23,48,0,0,,0
8684,2026-03-20,Chennai,Progressive,1.5,-7.61,UV Protection,Rimless,1,Lens Cutting,120,18,109,0,0,,0
8685,2024-08-17,Chennai,Single Vision,1.74,-6.75,Anti Glare,Sports,1,Lens Cutting,48,44,62,1,1,Machine Downtime,1
8686,2025-10-12,Delhi,Single Vision,1.74,-0.34,Anti Glare,Rimless,0,QC,48,8,73,0,0,Supplier Delay,1
8687,2024-12-09,Hyderabad,Single Vision,1.74,-0.81,Anti Glare,Full Rim,1,Lens Cutting,48,38,83,0,0,,0
8688,2024-11-28,Chennai,High Index,1.67,-6.14,Anti Glare,Half Rim,1,QC,168,44,251,0,0,,0
8689,2024-12-10,Chennai,Single Vision,1.67,-2.72,Blue Cut,Rimless,1,QC,48,68,58,0,0,,0
8690,2026-04-12,Chennai,Bifocal,1.56,5.53,Blue Cut,Sports,1,QC,96,23,83,0,0,,0
8691,2025-06-10,Chennai,Single Vision,1.6,2.89,Photochromic,Aviator,1,Shipped,48,16,24,0,0,,0
8692,2026-03-26,Chennai,Progressive,1.5,-4.48,Blue Cut,Full Rim,1,Order Placed,120,58,188,0,0,,0
8693,2024-06-28,Chennai,Single Vision,1.56,0.4,UV Protection,Half Rim,1,Delivered,48,2,75,0,0,,0
8694,2025-01-18,Chennai,Single Vision,1.6,4.75,Photochromic,Half Rim,1,Delivered,48,12,52,0,0,,0
8695,2025-01-12,Hyderabad,High Index,1.67,-1.53,UV Protection,Sports,1,Prescription Verification,168,45,170,0,0,,0
8696,2025-01-06,Mumbai,Single Vision,1.5,-5.46,Photochromic,Half Rim,1,Assembly,48,55,29,0,0,,0
8697,2025-11-28,Hyderabad,Single Vision,1.5,0.87,Photochromic,Half Rim,1,Coating,48,21,67,0,0,,0
8698,2025-06-26,Bangalore,Single Vision,1.74,-7.07,Photochromic,Sports,1,Packing,48,52,29,0,0,,0
8699,2024-12-02,Delhi,High Index,1.5,2.36,Photochromic,Rimless,1,Shipped,168,43,257,0,0,,0
8700,2024-08-07,Hyderabad,Bifocal,1.67,-4.23,UV Protection,Half Rim,1,Coating,96,68,132,0,0,,0
8701,2024-09-06,Delhi,Bifocal,1.74,-6.18,Blue Cut,Half Rim,1,Packing,96,26,114,0,0,,0
8702,2024-07-12,Delhi,Progressive,1.56,-1.7,Blue Cut,Sports,0,Coating,120,65,142,0,0,Inventory Shortage,1
8703,2024-12-17,Bangalore,Single Vision,1.6,-0.59,Blue Cut,Rimless,1,QC,48,25,37,0,0,,0
8704,2025-06-07,Mumbai,Single Vision,1.5,-2.88,Blue Cut,Half Rim,1,Assembly,48,10,27,0,0,,0
8705,2025-05-13,Delhi,High Index,1.74,2.2,Blue Cut,Aviator,0,Coating,168,14,138,0,0,QC Failure,1
8706,2024-07-18,Chennai,Single Vision,1.74,-6.03,Anti Glare,Rimless,1,Prescription Verification,48,14,60,0,0,,0
8707,2025-05-26,Delhi,Progressive,1.6,5.82,Photochromic,Half Rim,0,Coating,120,64,104,0,0,Logistics Delay,1
8708,2025-08-02,Bangalore,Progressive,1.74,-3.34,Anti Glare,Aviator,0,Coating,120,47,103,0,0,Machine Downtime,1
8709,2025-09-26,Bangalore,Bifocal,1.56,4.75,Anti Glare,Aviator,0,Assembly,96,65,172,0,0,Logistics Delay,1
8710,2024-11-24,Mumbai,Progressive,1.74,4.7,Blue Cut,Aviator,1,Coating,120,55,104,1,1,,0
8711,2024-10-05,Chennai,Single Vision,1.56,4.37,Blue Cut,Half Rim,1,QC,48,18,25,0,0,,0
8712,2026-05-05,Mumbai,Single Vision,1.6,-2.72,Blue Cut,Sports,0,Lens Cutting,48,45,65,0,0,Machine Downtime,1
8713,2026-01-27,Chennai,Single Vision,1.74,4.39,Photochromic,Half Rim,1,Coating,48,7,37,0,0,,0
8714,2025-02-09,Delhi,Progressive,1.74,2.56,Anti Glare,Sports,1,Coating,120,19,78,1,1,,0
8715,2024-09-24,Mumbai,Progressive,1.56,-3.47,Anti Glare,Full Rim,1,Assembly,120,23,108,0,0,,0
8716,2026-01-19,Mumbai,Single Vision,1.6,-4.6,Photochromic,Rimless,1,Lens Cutting,48,65,66,0,0,,0
8717,2025-11-23,Delhi,Bifocal,1.6,-6.28,Anti Glare,Half Rim,1,Shipped,96,31,106,0,0,,0
8718,2025-02-11,Mumbai,Progressive,1.6,-5.18,Photochromic,Full Rim,1,Lens Cutting,120,25,191,0,0,,0
8719,2025-03-22,Bangalore,Progressive,1.5,5.32,Photochromic,Rimless,0,Coating,120,58,115,0,0,Machine Downtime,1
8720,2025-10-31,Mumbai,Single Vision,1.6,2.31,Anti Glare,Rimless,1,Packing,48,68,32,1,1,,0
8721,2026-05-25,Delhi,Single Vision,1.5,-6.63,UV Protection,Half Rim,1,Delivered,48,61,36,0,0,,0
8722,2026-05-19,Delhi,High Index,1.6,-2.6,UV Protection,Half Rim,0,Delivered,168,59,220,0,0,Supplier Delay,1
8723,2025-07-22,Delhi,Bifocal,1.67,5.62,Blue Cut,Aviator,0,Delivered,96,35,117,0,0,QC Failure,1
8724,2026-03-08,Bangalore,Single Vision,1.56,-3.21,Blue Cut,Rimless,1,Shipped,48,17,59,0,0,,0
8725,2024-07-06,Hyderabad,Progressive,1.74,-1.07,Blue Cut,Half Rim,1,Prescription Verification,120,2,123,0,0,,0
8726,2025-06-24,Mumbai,Bifocal,1.74,-6.7,Blue Cut,Rimless,1,Shipped,96,1,171,0,0,,0
8727,2025-07-18,Delhi,Single Vision,1.67,-4.51,UV Protection,Rimless,1,Coating,48,12,49,0,0,,0
8728,2026-06-08,Chennai,Single Vision,1.56,0.99,Photochromic,Sports,0,Packing,48,25,82,0,0,Inventory Shortage,1
8729,2025-04-30,Delhi,Single Vision,1.6,2.33,UV Protection,Full Rim,1,Order Placed,48,17,72,0,0,,0
8730,2026-04-08,Hyderabad,Single Vision,1.56,-6.89,Blue Cut,Aviator,1,Assembly,48,66,30,0,0,,0
8731,2024-11-14,Hyderabad,Single Vision,1.67,-5.22,Blue Cut,Sports,1,Packing,48,69,46,0,0,,0
8732,2024-12-07,Bangalore,Single Vision,1.67,-7.51,Photochromic,Sports,0,Lens Cutting,48,33,41,0,0,,0
8733,2025-12-05,Bangalore,Progressive,1.6,-6.66,Photochromic,Half Rim,1,QC,120,41,80,0,0,,0
8734,2025-03-01,Chennai,High Index,1.6,-4.22,Anti Glare,Rimless,1,Coating,168,56,189,0,0,,0
8735,2025-05-29,Chennai,Single Vision,1.67,4.87,UV Protection,Sports,0,Lens Cutting,48,30,70,0,0,Supplier Delay,1
8736,2026-01-17,Bangalore,Progressive,1.5,-3.31,Photochromic,Half Rim,0,Shipped,120,2,150,0,0,QC Failure,1
8737,2025-09-06,Bangalore,Single Vision,1.56,2.19,Blue Cut,Sports,1,Lens Cutting,48,53,36,0,0,,0
8738,2024-06-13,Hyderabad,Progressive,1.5,3.64,Blue Cut,Half Rim,1,Packing,120,67,66,0,0,,0
8739,2025-10-11,Bangalore,Progressive,1.74,-2.92,UV Protection,Aviator,1,Delivered,120,28,132,0,0,,0
8740,2025-06-16,Chennai,Single Vision,1.74,-2.53,Blue Cut,Half Rim,0,Order Placed,48,46,86,0,0,Inventory Shortage,1
8741,2025-01-12,Mumbai,Progressive,1.6,-3.51,Blue Cut,Aviator,1,Lens Cutting,120,1,108,0,0,,0
8742,2026-05-06,Delhi,Single Vision,1.67,2.48,UV Protection,Half Rim,1,Coating,48,39,74,0,0,,0
8743,2025-09-15,Delhi,Single Vision,1.5,-6.75,Anti Glare,Half Rim,1,QC,48,51,68,0,0,,0
8744,2026-04-13,Hyderabad,Bifocal,1.67,-6.93,UV Protection,Aviator,1,Prescription Verification,96,54,133,1,1,Supplier Delay,1
8745,2026-06-03,Mumbai,Single Vision,1.56,3.85,Photochromic,Full Rim,1,Order Placed,48,64,60,0,0,,0
8746,2026-01-18,Chennai,Progressive,1.6,2.41,Anti Glare,Half Rim,1,Packing,120,42,195,0,0,,0
8747,2026-02-10,Chennai,High Index,1.67,1.29,Blue Cut,Rimless,0,Coating,168,70,200,0,0,QC Failure,1
8748,2026-04-27,Hyderabad,Single Vision,1.74,-3.77,Anti Glare,Sports,1,Delivered,48,5,84,0,0,,0
8749,2025-05-27,Chennai,Single Vision,1.74,-7.79,Blue Cut,Full Rim,1,Coating,48,37,48,0,0,,0
8750,2024-08-08,Bangalore,Single Vision,1.5,-3.48,UV Protection,Aviator,1,Delivered,48,50,60,0,0,,0
8751,2025-07-05,Chennai,Single Vision,1.6,2.35,Blue Cut,Full Rim,1,Lens Cutting,48,1,75,0,0,,0
8752,2025-03-03,Mumbai,Progressive,1.6,1.96,Blue Cut,Half Rim,1,QC,120,50,150,0,0,,0
8753,2025-02-01,Chennai,Progressive,1.67,5.15,UV Protection,Aviator,1,Assembly,120,30,140,0,0,,0
8754,2025-01-23,Bangalore,Single Vision,1.67,3.9,Photochromic,Full Rim,0,Coating,48,63,24,0,0,Logistics Delay,1
8755,2026-04-13,Hyderabad,Single Vision,1.67,-5.17,Blue Cut,Sports,1,Packing,48,15,32,0,0,,0
8756,2025-04-25,Hyderabad,Progressive,1.67,2.65,Photochromic,Sports,1,Lens Cutting,120,50,70,1,1,,0
8757,2025-07-11,Bangalore,Single Vision,1.6,-4.25,Photochromic,Rimless,1,Coating,48,65,48,0,0,,0
8758,2025-06-18,Bangalore,Single Vision,1.74,1.33,Blue Cut,Aviator,1,Delivered,48,48,27,0,0,,0
8759,2025-08-02,Chennai,Bifocal,1.5,1.14,UV Protection,Half Rim,1,Assembly,96,31,82,0,0,,0
8760,2026-05-23,Chennai,Bifocal,1.74,-6.92,Anti Glare,Sports,0,Lens Cutting,96,54,99,0,0,QC Failure,1
8761,2026-05-11,Hyderabad,Single Vision,1.56,5.36,UV Protection,Half Rim,1,Prescription Verification,48,40,68,0,0,,0
8762,2025-08-11,Bangalore,Single Vision,1.67,2.59,Photochromic,Full Rim,0,Assembly,48,2,67,0,0,Supplier Delay,1
8763,2025-05-25,Delhi,Bifocal,1.56,-5.77,Anti Glare,Aviator,1,Order Placed,96,55,80,0,0,,0
8764,2024-09-09,Chennai,Single Vision,1.5,3.2,Anti Glare,Full Rim,1,Order Placed,48,31,30,0,0,,0
8765,2025-08-15,Bangalore,High Index,1.56,4.71,UV Protection,Aviator,0,QC,168,43,184,0,0,Machine Downtime,1
8766,2025-11-27,Chennai,Progressive,1.5,-7.8,UV Protection,Half Rim,1,QC,120,4,122,0,0,,0
8767,2025-06-13,Bangalore,Progressive,1.6,-1.95,UV Protection,Full Rim,1,Prescription Verification,120,30,143,0,0,,0
8768,2026-02-21,Mumbai,Single Vision,1.6,-3.41,Anti Glare,Rimless,1,Coating,48,23,62,0,0,,0
8769,2025-03-02,Chennai,Single Vision,1.67,-7.81,Anti Glare,Half Rim,1,Shipped,48,14,56,0,0,,0
8770,2025-02-18,Bangalore,Progressive,1.6,4.15,Blue Cut,Rimless,0,Assembly,120,40,128,0,0,QC Failure,1
8771,2026-05-22,Hyderabad,Progressive,1.67,-4.36,Anti Glare,Sports,1,Packing,120,50,107,1,1,,0
8772,2026-05-10,Mumbai,Single Vision,1.74,-7.02,Anti Glare,Aviator,0,Lens Cutting,48,57,67,0,0,Machine Downtime,1
8773,2024-10-21,Delhi,Bifocal,1.56,-5.42,Anti Glare,Aviator,1,Shipped,96,55,70,1,1,,0
8774,2024-10-06,Delhi,Progressive,1.6,-1.26,Photochromic,Rimless,1,Assembly,120,58,149,0,0,,0
8775,2026-01-25,Hyderabad,Progressive,1.74,2.72,UV Protection,Full Rim,1,Coating,120,58,94,0,0,,0
8776,2026-01-27,Chennai,Progressive,1.67,-3.46,Photochromic,Half Rim,1,Shipped,120,20,204,0,0,,0
8777,2025-11-02,Hyderabad,Single Vision,1.5,-2.15,Blue Cut,Sports,1,Lens Cutting,48,52,38,0,0,,0
8778,2025-06-20,Hyderabad,Single Vision,1.74,-5.92,Photochromic,Half Rim,1,Coating,48,63,37,0,0,,0
8779,2024-09-28,Chennai,Single Vision,1.67,-5.94,UV Protection,Full Rim,1,Shipped,48,42,75,0,0,,0
8780,2024-07-23,Mumbai,High Index,1.56,2.1,Blue Cut,Sports,0,Coating,168,52,134,0,0,QC Failure,1
8781,2025-01-10,Mumbai,Single Vision,1.6,5.61,Anti Glare,Aviator,1,Shipped,48,43,82,0,0,,0
8782,2026-01-13,Hyderabad,Bifocal,1.74,-5.19,UV Protection,Half Rim,0,Order Placed,96,13,87,0,0,,0
8783,2025-04-12,Chennai,Single Vision,1.6,-6.88,Photochromic,Full Rim,1,QC,48,47,28,0,0,,0
8784,2025-01-05,Mumbai,Single Vision,1.67,-4.24,Photochromic,Sports,1,Coating,48,72,34,0,0,,0
8785,2025-04-19,Chennai,Single Vision,1.56,2.55,Blue Cut,Full Rim,1,Prescription Verification,48,33,25,0,0,,0
8786,2024-10-01,Hyderabad,Single Vision,1.56,-0.47,Anti Glare,Sports,1,Order Placed,48,38,34,0,0,,0
8787,2024-10-28,Mumbai,Progressive,1.56,2.65,Anti Glare,Sports,0,Coating,120,37,91,0,0,Logistics Delay,1
8788,2025-08-17,Bangalore,Single Vision,1.6,-0.71,Photochromic,Rimless,1,Lens Cutting,48,7,37,0,0,,0
8789,2025-12-15,Hyderabad,Single Vision,1.6,-2.11,UV Protection,Aviator,1,Shipped,48,24,64,0,0,,0
8790,2025-06-01,Bangalore,Single Vision,1.6,-2.88,Photochromic,Half Rim,1,Prescription Verification,48,31,63,0,0,,0
8791,2024-10-13,Chennai,Progressive,1.74,-1.43,Blue Cut,Half Rim,0,Assembly,120,42,170,0,0,Logistics Delay,1
8792,2026-03-26,Hyderabad,Progressive,1.6,-7.39,Anti Glare,Half Rim,1,Assembly,120,5,143,0,0,,0
8793,2026-01-19,Chennai,Single Vision,1.5,-1.59,UV Protection,Full Rim,1,Assembly,48,20,57,1,1,Logistics Delay,1
8794,2024-09-28,Mumbai,Progressive,1.6,-1.81,Photochromic,Rimless,1,Coating,120,39,79,0,0,,0
8795,2026-04-11,Delhi,Single Vision,1.56,4.77,UV Protection,Aviator,1,Coating,48,71,73,0,0,,0
8796,2025-02-15,Hyderabad,Single Vision,1.56,4.15,UV Protection,Rimless,0,Packing,48,3,71,0,0,Machine Downtime,1
8797,2025-03-11,Mumbai,Single Vision,1.6,-2.07,Blue Cut,Full Rim,1,Packing,48,72,53,0,0,,0
